,paper_id,fig_id,label,url
1822,c8ta09783f,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09783f/c8ta09783f-f1_hi-res.gif
1823,c8ta09862j,f3,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09862j/c8ta09862j-f3_hi-res.gif
1824,c8ta12176a,f4,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta12176a/c8ta12176a-f4_hi-res.gif
1825,c9ta00789j,f2,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00789j/c9ta00789j-f2_hi-res.gif
1826,c9ta01979k,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta01979k/c9ta01979k-f10_hi-res.gif
1827,c9ta04833b,f3,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04833b/c9ta04833b-f3_hi-res.gif
1828,c9ta05335b,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05335b/c9ta05335b-f1_hi-res.gif
1829,c4ta07094a,f12,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta07094a/c4ta07094a-f12_hi-res.gif
1830,c5ta00656b,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00656b/c5ta00656b-f1_hi-res.gif
1831,c5ta01783a,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta01783a/c5ta01783a-f1_hi-res.gif
1832,c5ta02295a,f10,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02295a/c5ta02295a-f10_hi-res.gif
1833,c5ta04310g,f3,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta04310g/c5ta04310g-f3_hi-res.gif
1834,c5ta05498b,f5,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05498b/c5ta05498b-f5_hi-res.gif
1835,c5ta05714k,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05714k/c5ta05714k-f1_hi-res.gif
1836,c5ta07965a,f8,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta07965a/c5ta07965a-f8_hi-res.gif
1837,c5ta09832g,f13,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta09832g/c5ta09832g-f13_hi-res.gif
1838,c6ta02150f,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02150f/c6ta02150f-f1_hi-res.gif
1839,c4ta05676k,f7,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05676k/c4ta05676k-f7_hi-res.gif
1840,c6ta05441b,f29,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta05441b/c6ta05441b-f29_hi-res.gif
1841,c6ta06848k,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06848k/c6ta06848k-f1_hi-res.gif
1842,c6ta07149j,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta07149j/c6ta07149j-f1_hi-res.gif
1843,c6ta09314k,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta09314k/c6ta09314k-f3_hi-res.gif
1844,c7ta00927e,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00927e/c7ta00927e-f1_hi-res.gif
1845,c7ta01994g,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01994g/c7ta01994g-f3_hi-res.gif
1846,c4ta06126h,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06126h/c4ta06126h-f2_hi-res.gif
1847,c4ta06498d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06498d/c4ta06498d-f1_hi-res.gif
1848,c8ta07687a,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta07687a/c8ta07687a-f1_hi-res.gif
1849,c8ta11925b,f3,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11925b/c8ta11925b-f3_hi-res.gif
1850,c8ta12509k,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta12509k/c8ta12509k-f10_hi-res.gif
1851,c9ta05236d,f16,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05236d/c9ta05236d-f16_hi-res.gif
1852,c5ta02315g,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02315g/c5ta02315g-f1_hi-res.gif
1853,c5ta03471j,f8,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta03471j/c5ta03471j-f8_hi-res.gif
1854,c5ta04822b,f21,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta04822b/c5ta04822b-f21_hi-res.gif
1855,c6ta11058d,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta11058d/c6ta11058d-f1_hi-res.gif
1856,c7ta00777a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00777a/c7ta00777a-f1_hi-res.gif
1857,c7ta01174a,f5,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01174a/c7ta01174a-f5_hi-res.gif
1858,c8ta03306d,f13,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta03306d/c8ta03306d-f13_hi-res.gif
1859,c9ta04772g,f6,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04772g/c9ta04772g-f6_hi-res.gif
1860,c9ta05248h,f2,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05248h/c9ta05248h-f2_hi-res.gif
1861,c9ta05718h,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05718h/c9ta05718h-f1_hi-res.gif
1862,c5ta01756d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta01756d/c5ta01756d-f1_hi-res.gif
1863,c5ta06426k,f7,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta06426k/c5ta06426k-f7_hi-res.gif
1864,c4ta06303a,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06303a/c4ta06303a-f1_hi-res.gif
1865,c7ta08627j,f6,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta08627j/c7ta08627j-f6_hi-res.gif
1866,c8ta02299b,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02299b/c8ta02299b-f3_hi-res.gif
1867,c8ta04886j,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta04886j/c8ta04886j-f1_hi-res.gif
1868,c8ta04934c,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta04934c/c8ta04934c-f1_hi-res.gif
1869,c9ta04033a,f14,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04033a/c9ta04033a-f14_hi-res.gif
1870,c9ta08620j,f11,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta08620j/c9ta08620j-f11_hi-res.gif
1871,c4ta04791e,f3,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta04791e/c4ta04791e-f3_hi-res.gif
1872,c4ta04876h,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta04876h/c4ta04876h-f1_hi-res.gif
1873,c5ta04427h,f4,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta04427h/c5ta04427h-f4_hi-res.gif
1874,c5ta05580f,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05580f/c5ta05580f-f2_hi-res.gif
1875,c6ta02501c,f5,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02501c/c6ta02501c-f5_hi-res.gif
1876,c4ta05817h,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05817h/c4ta05817h-f1_hi-res.gif
1877,c4ta05905k,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05905k/c4ta05905k-f1_hi-res.gif
1878,c7ta05222g,f8,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05222g/c7ta05222g-f8_hi-res.gif
1879,c7ta05534j,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05534j/c7ta05534j-f1_hi-res.gif
1880,c7ta07228g,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07228g/c7ta07228g-f3_hi-res.gif
1881,c7ta09755g,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta09755g/c7ta09755g-f1_hi-res.gif
1882,c4ta06452f,f5,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06452f/c4ta06452f-f5_hi-res.gif
1883,c7ta11104e,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta11104e/c7ta11104e-f1_hi-res.gif
1884,c4ta06486k,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06486k/c4ta06486k-f1_hi-res.gif
1885,c8ta00823j,f5,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta00823j/c8ta00823j-f5_hi-res.gif
1886,c8ta01294f,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01294f/c8ta01294f-f1_hi-res.gif
1887,c8ta01902a,f5,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01902a/c8ta01902a-f5_hi-res.gif
1888,c8ta02676a,f7,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02676a/c8ta02676a-f7_hi-res.gif
1889,c8ta02919a,f7,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02919a/c8ta02919a-f7_hi-res.gif
1890,c8ta03839b,f4,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta03839b/c8ta03839b-f4_hi-res.gif
1891,c8ta06908e,f5,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta06908e/c8ta06908e-f5_hi-res.gif
1892,c8ta12531g,f11,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta12531g/c8ta12531g-f11_hi-res.gif
1893,c9ta00807a,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00807a/c9ta00807a-f1_hi-res.gif
1894,c9ta02356a,f3,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta02356a/c9ta02356a-f3_hi-res.gif
1895,c9ta02935d,f13,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta02935d/c9ta02935d-f13_hi-res.gif
1896,c9ta03622a,f8,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta03622a/c9ta03622a-f8_hi-res.gif
1897,c9ta05782j,f17,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05782j/c9ta05782j-f17_hi-res.gif
1898,c4ta04461d,f15,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta04461d/c4ta04461d-f15_hi-res.gif
1899,c5ta00570a,f3,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00570a/c5ta00570a-f3_hi-res.gif
1900,c5ta00753d,f4,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00753d/c5ta00753d-f4_hi-res.gif
1901,c5ta05666g,f11,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05666g/c5ta05666g-f11_hi-res.gif
1902,c5ta07004j,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta07004j/c5ta07004j-f1_hi-res.gif
1903,c6ta01222a,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta01222a/c6ta01222a-f1_hi-res.gif
1904,c6ta01339b,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta01339b/c6ta01339b-f1_hi-res.gif
1905,c4ta05652c,f5,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05652c/c4ta05652c-f5_hi-res.gif
1906,c6ta02868c,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02868c/c6ta02868c-f1_hi-res.gif
1907,c6ta03417a,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta03417a/c6ta03417a-f1_hi-res.gif
1908,c6ta06051j,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06051j/c6ta06051j-f1_hi-res.gif
1909,c6ta06508b,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06508b/c6ta06508b-f1_hi-res.gif
1910,c6ta06626g,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06626g/c6ta06626g-f1_hi-res.gif
1911,c6ta09189j,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta09189j/c6ta09189j-f1_hi-res.gif
1912,c6ta09590a,f29,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta09590a/c6ta09590a-f29_hi-res.gif
1913,c7ta00455a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00455a/c7ta00455a-f1_hi-res.gif
1914,c4ta05973e,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05973e/c4ta05973e-f2_hi-res.gif
1915,c7ta00922d,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00922d/c7ta00922d-f1_hi-res.gif
1916,c7ta02653f,f25,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02653f/c7ta02653f-f25_hi-res.gif
1917,c7ta10998a,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta10998a/c7ta10998a-f3_hi-res.gif
1918,c7ta11274b,f69,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta11274b/c7ta11274b-f69_hi-res.gif
1919,c7ta11388a,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta11388a/c7ta11388a-f3_hi-res.gif
1920,c8ta00895g,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta00895g/c8ta00895g-f1_hi-res.gif
1921,c8ta06326e,f23,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta06326e/c8ta06326e-f23_hi-res.gif
1922,c8ta06669h,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta06669h/c8ta06669h-f1_hi-res.gif
1923,c8ta06872k,f3,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta06872k/c8ta06872k-f3_hi-res.gif
1924,c8ta07385f,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta07385f/c8ta07385f-f1_hi-res.gif
1925,c4ta06714b,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06714b/c4ta06714b-f2_hi-res.gif
1926,c8ta11599k,f6,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11599k/c8ta11599k-f6_hi-res.gif
1927,c9ta00521h,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00521h/c9ta00521h-f1_hi-res.gif
1928,c9ta04780h,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04780h/c9ta04780h-f10_hi-res.gif
1929,c9ta10206j,f6,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta10206j/c9ta10206j-f6_hi-res.gif
1930,c5ta00592b,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00592b/c5ta00592b-f1_hi-res.gif
1931,c5ta03179f,f3,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta03179f/c5ta03179f-f3_hi-res.gif
1932,c5ta04673d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta04673d/c5ta04673d-f1_hi-res.gif
1933,c6ta07860e,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta07860e/c6ta07860e-f3_hi-res.gif
1934,c6ta08003k,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta08003k/c6ta08003k-f1_hi-res.gif
1935,c6ta09146f,f2,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta09146f/c6ta09146f-f2_hi-res.gif
1936,c6ta10281f,f4,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10281f/c6ta10281f-f4_hi-res.gif
1937,c6ta10932b,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10932b/c6ta10932b-f1_hi-res.gif
1938,c6ta11168h,f4,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta11168h/c6ta11168h-f4_hi-res.gif
1939,c7ta01659j,f4,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01659j/c7ta01659j-f4_hi-res.gif
1940,c7ta07158b,f6,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07158b/c7ta07158b-f6_hi-res.gif
1941,c4ta04324c,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta04324c/c4ta04324c-f1_hi-res.gif
1942,c8ta01534a,f12,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01534a/c8ta01534a-f12_hi-res.gif
1943,c9ta03324f,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta03324f/c9ta03324f-f1_hi-res.gif
1944,c6ta04483b,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta04483b/c6ta04483b-f2_hi-res.gif
1945,c4ta03968h,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta03968h/c4ta03968h-f1_hi-res.gif
1946,c6ta05001h,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta05001h/c6ta05001h-f1_hi-res.gif
1947,c7ta00297a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00297a/c7ta00297a-f1_hi-res.gif
1948,c8ta08410f,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta08410f/c8ta08410f-f3_hi-res.gif
1949,c8ta11646f,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11646f/c8ta11646f-f1_hi-res.gif
1950,c9ta04856a,f4,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04856a/c9ta04856a-f4_hi-res.gif
1951,c4ta05004e,f6,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05004e/c4ta05004e-f6_hi-res.gif
1952,c7ta04208f,f2,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta04208f/c7ta04208f-f2_hi-res.gif
1953,c7ta05025a,f13,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05025a/c7ta05025a-f13_hi-res.gif
1954,c7ta06335k,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta06335k/c7ta06335k-f1_hi-res.gif
1955,c7ta09094c,f4,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta09094c/c7ta09094c-f4_hi-res.gif
1956,c7ta09517a,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta09517a/c7ta09517a-f1_hi-res.gif
1957,c7ta10343c,f10,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta10343c/c7ta10343c-f10_hi-res.gif
1958,c8ta00068a,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta00068a/c8ta00068a-f1_hi-res.gif
1959,c8ta01232f,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01232f/c8ta01232f-f1_hi-res.gif
1960,c8ta02061b,f59,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02061b/c8ta02061b-f59_hi-res.gif
1961,c8ta03672a,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta03672a/c8ta03672a-f1_hi-res.gif
1962,c8ta04736g,f2,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta04736g/c8ta04736g-f2_hi-res.gif
1963,c8ta05788e,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta05788e/c8ta05788e-f1_hi-res.gif
1964,c8ta07598k,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta07598k/c8ta07598k-f1_hi-res.gif
1965,c8ta07973k,f12,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta07973k/c8ta07973k-f12_hi-res.gif
1966,c4ta06763k,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06763k/c4ta06763k-f2_hi-res.gif
1967,c8ta10444a,f9,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta10444a/c8ta10444a-f9_hi-res.gif
1968,c8ta11460a,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11460a/c8ta11460a-f1_hi-res.gif
1969,c8ta12497c,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta12497c/c8ta12497c-f1_hi-res.gif
1970,c9ta00388f,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00388f/c9ta00388f-f10_hi-res.gif
1971,c4ta06850e,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06850e/c4ta06850e-f1_hi-res.gif
1972,c9ta01911a,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta01911a/c9ta01911a-f1_hi-res.gif
1973,c9ta03345a,f9,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta03345a/c9ta03345a-f9_hi-res.gif
1974,c9ta03622a,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta03622a/c9ta03622a-f1_hi-res.gif
1975,c5ta00619h,f7,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00619h/c5ta00619h-f7_hi-res.gif
1976,c5ta01011j,f7,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta01011j/c5ta01011j-f7_hi-res.gif
1977,c5ta02863a,f8,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02863a/c5ta02863a-f8_hi-res.gif
1978,c5ta03267a,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta03267a/c5ta03267a-f1_hi-res.gif
1979,c5ta03989d,f14,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta03989d/c5ta03989d-f14_hi-res.gif
1980,c5ta04497a,f5,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta04497a/c5ta04497a-f5_hi-res.gif
1981,c4ta03892d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta03892d/c4ta03892d-f1_hi-res.gif
1982,c6ta00356g,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta00356g/c6ta00356g-f1_hi-res.gif
1983,c6ta00732e,f4,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta00732e/c6ta00732e-f4_hi-res.gif
1984,c6ta02294d,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02294d/c6ta02294d-f1_hi-res.gif
1985,c6ta02796b,f5,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02796b/c6ta02796b-f5_hi-res.gif
1986,c4ta05663a,f12,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05663a/c4ta05663a-f12_hi-res.gif
1987,c6ta03178a,f10,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta03178a/c6ta03178a-f10_hi-res.gif
1988,c6ta03536a,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta03536a/c6ta03536a-f1_hi-res.gif
1989,c6ta04112d,f8,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta04112d/c6ta04112d-f8_hi-res.gif
1990,c4ta05743k,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05743k/c4ta05743k-f1_hi-res.gif
1991,c6ta06241e,f9,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06241e/c6ta06241e-f9_hi-res.gif
1992,c6ta06573b,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06573b/c6ta06573b-f1_hi-res.gif
1993,c6ta09826f,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta09826f/c6ta09826f-f1_hi-res.gif
1994,c6ta10947k,f4,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10947k/c6ta10947k-f4_hi-res.gif
1995,c6ta11168h,f23,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta11168h/c6ta11168h-f23_hi-res.gif
1996,c7ta00398f,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00398f/c7ta00398f-f1_hi-res.gif
1997,c7ta00698e,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00698e/c7ta00698e-f3_hi-res.gif
1998,c7ta00799j,f9,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00799j/c7ta00799j-f9_hi-res.gif
1999,c7ta01293d,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01293d/c7ta01293d-f1_hi-res.gif
2000,c4ta06049k,f7,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06049k/c4ta06049k-f7_hi-res.gif
2001,c7ta02105d,f2,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02105d/c7ta02105d-f2_hi-res.gif
2002,c7ta06107b,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta06107b/c7ta06107b-f3_hi-res.gif
2003,c7ta06986c,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta06986c/c7ta06986c-f1_hi-res.gif
2004,c7ta07054c,f22,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07054c/c7ta07054c-f22_hi-res.gif
2005,c7ta08992a,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta08992a/c7ta08992a-f3_hi-res.gif
2006,c7ta10219d,f7,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta10219d/c7ta10219d-f7_hi-res.gif
2007,c8ta00598b,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta00598b/c8ta00598b-f3_hi-res.gif
2008,c8ta01061g,f5,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01061g/c8ta01061g-f5_hi-res.gif
2009,c8ta02061b,f52,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02061b/c8ta02061b-f52_hi-res.gif
2010,c8ta02132e,f6,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02132e/c8ta02132e-f6_hi-res.gif
2011,c4ta06557c,f7,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06557c/c4ta06557c-f7_hi-res.gif
2012,c8ta03686a,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta03686a/c8ta03686a-f1_hi-res.gif
2013,c8ta05805a,f4,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta05805a/c8ta05805a-f4_hi-res.gif
2014,c8ta07234e,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta07234e/c8ta07234e-f1_hi-res.gif
2015,c8ta07749e,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta07749e/c8ta07749e-f3_hi-res.gif
2016,c8ta09959f,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09959f/c8ta09959f-f1_hi-res.gif
2017,c8ta10092f,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta10092f/c8ta10092f-f1_hi-res.gif
2018,c8ta11883c,f6,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11883c/c8ta11883c-f6_hi-res.gif
2019,c9ta00890j,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00890j/c9ta00890j-f1_hi-res.gif
2020,c9ta01456j,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta01456j/c9ta01456j-f1_hi-res.gif
2021,c9ta03249e,f5,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta03249e/c9ta03249e-f5_hi-res.gif
2022,c9ta04742e,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04742e/c9ta04742e-f1_hi-res.gif
2023,c9ta05441c,f4,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05441c/c9ta05441c-f4_hi-res.gif
2024,c9ta05782j,f20,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05782j/c9ta05782j-f20_hi-res.gif
2025,c9ta09012f,f18,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta09012f/c9ta09012f-f18_hi-res.gif
2026,c5ta00086f,f4,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00086f/c5ta00086f-f4_hi-res.gif
2027,c5ta00258c,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00258c/c5ta00258c-f1_hi-res.gif
2028,c5ta00279f,f6,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00279f/c5ta00279f-f6_hi-res.gif
2029,c5ta00568j,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00568j/c5ta00568j-f2_hi-res.gif
